date,new_cases,recoveries,in_icu,death,text,source_url
2021-02-21,153,136,15,3,"اليوم الاحد 21 فيفري 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 153 حالة جديدة
· 136 حالة تماثلت للشفاء
· 15 مريض متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1363559958818783241
2021-02-23,185,157,19,3,"اليوم الثلاثاء 23 فيفري 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 185 حالة جديدة
· 157 حالة تماثلت للشفاء
· 19 مريض متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1364260827130449921
2021-02-25,161,146,18,3,"اليوم الخميس 25 فيفري 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الاخيرة

* المؤشرات العامة هي كما يلي:
· 161 حالة جديدة
· 146 حالة تماثلت للشفاء
· 18 مريض متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1365020884713558018
2021-02-26,183,159,21,4,"اليوم الجمعة 26 فيفري 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر .

* المؤشرات العامة هي كما يلي:
· 183 حالة جديدة
· 159 حالة تماثلت للشفاء
· 21 مريض متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1365404076385648640
2021-02-27,183,159,21,4,"اليوم السبت 27 فيفري 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 183 حالة جديدة
· 159 حالة تماثلت للشفاء
· 21 مريض متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1365740777347964929
2021-02-28,132,122,22,4,"اليوم الأحد 28 فيفري 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 132 حالة جديدة
· 122 حالة تماثلت للشفاء
· 22 مريض متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1366058381727924229
2021-03-01,163,136,22,4,"اليوم الاثنين 01 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 163 حالة جديدة
· 136 حالة تماثلت للشفاء
· 22 مريض متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1366475489884450817
2021-03-02,175,143,23,4,"اليوم الثلاثاء 02 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 175 حالة جديدة
· 143 حالة تماثلت للشفاء
· 23 مريض متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1366784015877947393
2021-03-07,130,118,21,3,"اليوم  الأحد 07 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 130 حالة جديدة
· 118 حالة تماثلت للشفاء
· 21 مريض متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1368631896226299906
2021-03-10,138,109,19,4,"اليوم  الأربعاء 10 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
· 138 حالة جديدة
· 109 حالة تماثلت للشفاء
· 19 مريض متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1369751155761373197
2021-03-12,157,116,15,3,"اليوم  الجمعة 12 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 157 حالة جديدة
· 116 حالة تماثلت للشفاء
· 15 مريض متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1370444884109320192
2021-03-22,98,91,7,4,"اليوم  الاثنين 22 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 98 حالة جديدة
· 91 حالة تماثلت للشفاء
· 07 مرضى متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1374024110313996289
2021-03-23,94,89,9,5,"اليوم  الثلاثاء 23 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 94 حالة جديدة
· 89 حالة تماثلت للشفاء
· 09 مرضى متواجدون في العناية المركزة
· 05 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1374444672496541701
2021-03-24,89,84,9,3,"اليوم  الأربعاء 24 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 89 حالة جديدة
· 84 حالة تماثلت للشفاء
· 09 مرضى متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1374799645675823113
2021-03-25,105,93,17,2,"اليوم  الخميس 25 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة 

* المؤشرات العامة هي كما يلي:
· 105 حالة جديدة
· 93 حالة تماثلت للشفاء
· 17 مرضى متواجدون في العناية المركزة
· 02 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1375188026561851392
2021-03-26,114,95,18,3,"اليوم  الجمعة 26 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 114 حالة جديدة
· 95 حالة تماثلت للشفاء
· 18 مرضى متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1375566813715632134
2021-03-27,93,82,20,3,"اليوم  السبت 27 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 93 حالة جديدة
· 82 حالة تماثلت للشفاء
· 20 مرضى متواجدون في العناية المركزة
· 03 وفيات",https://twitter.com/Sante_Gouv_dz/status/1375903970594553856
2021-03-28,86,74,19,3,"اليوم  الأحد 28 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 86 حالة جديدة
· 74 حالة تماثلت للشفاء
· 19 مرضى متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1376278914381795328
2021-03-29,110,82,20,4,"اليوم  الاثنين 29 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 110 حالة جديدة
· 82 حالة تماثلت للشفاء
· 20 مرضى متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1376647722908987398
2021-03-30,115,93,15,5,"اليوم  الثلاثاء 30 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة 

* المؤشرات العامة هي كما يلي:
· 115 حالة جديدة
· 93 حالة تماثلت للشفاء
· 15 مرضى متواجدون في العناية المركزة
· 05 وفيات",https://twitter.com/Sante_Gouv_dz/status/1376937673538076672
2021-03-31,131,96,15,4,"الأربعاء 31 مارس 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 131 حالة جديدة
· 96 حالة تماثلت للشفاء
· 15 مرضى متواجدون في العناية المركزة
· 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1377353877058580486
2021-04-01,112,94,14,3,"اليوم  الخميس 01  أفريل 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 112 حالة جديدة
· 94 حالة تماثلت للشفاء
· 14 مرضى متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1377710988829548544
2021-04-02,125,97,16,3,"اليوم  الجمعة 02  أفريل 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
*المؤشرات العامة هي كما يلي:
· 125 حالة جديدة
· 97 حالة تماثلت للشفاء
· 16 مرضى متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1378070864068030473
2021-04-03,95,84,20,3,"السبت 03  أفريل 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 95 حالة جديدة
· 84 حالة تماثلت للشفاء
· 20 مرضى متواجدون في العناية المركزة
· 03 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1378453199837859841
